DWT_LSUCNT,DWT_CPICNT,DWT_EXCCNT,DWT_CYCCNT,DWT_SLEEPCNT,DWT_FOLDCNT,LSU_stim,CPI_stim,FLD_stim,EXC_stim,LEGIT,TIME,METADATA,,,,,,,,,,
7635492,7920094,11534,254551355,0,1906511,331311,28730,238648,142158,0,2314,,,,,,,,,,,
6023105,6161579,9754,195943040,0,814226,296174,228621,0,0,0,1781,,,,,,,,,,,
4245241,4634621,9745,120636264,0,813974,8625,207711,0,0,0,1096,,,,,,,,,,,
4104819,4499126,6569,112941929,0,997292,0,0,184387,0,0,1026,,,,,,,,,,,
4947051,5600954,8977,178516075,0,1079923,5330,186847,265931,0,0,1622,,,,,,,,,,,
5848686,6028439,10269,173633364,0,1314967,219474,0,142282,59733,0,1578,,,,,,,,,,,
4491566,4557632,6570,108136361,0,821879,152155,0,8979,0,0,983,,,,,,,,,,,
6892296,7531055,11060,188796595,0,2932204,0,0,98416,336549,0,1716,,,,,,,,,,,
5873376,5802613,10568,171947990,0,894679,343339,0,80269,0,0,1563,,,,,,,,,,,
8329907,8745812,14267,295301409,0,2550032,296234,0,291542,225876,1,2684,,,,,,,,,,,
8879303,9862938,14472,329014630,0,3001896,124129,268145,319638,311017,0,2991,,,,,,,,,,,
8736630,9428868,13540,292832032,0,3151869,191117,0,342943,332206,0,2662,,,,,,,,,,,
5450315,6001918,9478,158490704,0,1868361,0,0,205272,141496,0,1440,,,,,,,,,,,
5820036,6345735,9842,156460855,0,2206563,0,0,110413,213682,0,1422,,,,,,,,,,,
5306482,5784477,10406,177165718,0,1303415,83800,0,336678,25360,0,1610,,,,,,,,,,,
6170109,6777593,10100,190765943,0,2148091,37794,0,255816,179644,0,1734,,,,,,,,,,,
3897238,4215516,7154,96129543,0,927280,0,0,114182,0,0,873,,,,,,,,,,,
7207679,7448663,11059,245826433,0,1446857,343745,129490,165914,77683,0,2234,,,,,,,,,,,
7096424,7528528,12196,281631957,0,1301369,298924,182360,327501,19113,1,2560,,,,,,,,,,,
4267812,4703564,8748,125275406,0,1049721,0,0,235892,0,0,1138,,,,,,,,,,,
6136931,6736552,9786,173559996,0,2237150,0,135865,22301,233447,0,1577,,,,,,,,,,,
5358213,5819074,9971,140288912,0,1905343,0,0,101100,165030,0,1275,,,,,,,,,,,
5581321,5883726,10271,185256248,0,1106836,189960,0,292431,0,0,1684,,,,,,,,,,,
6293808,6905228,10270,177172911,0,2391561,0,95610,52991,254048,0,1610,,,,,,,,,,,
6398763,7118968,12524,204266823,0,2235866,0,144357,172439,208042,0,1857,,,,,,,,,,,
8252510,9006828,15368,275543818,0,3059665,117572,37344,323016,320065,0,2505,,,,,,,,,,,
6472684,7210351,10582,205049792,0,2153399,0,301993,0,223145,0,1864,,,,,,,,,,,
5268059,5665334,8302,159062133,0,1384936,88950,0,215131,59363,0,1446,,,,,,,,,,,
5395205,5756387,8371,179498286,0,1031995,154032,86749,218316,0,0,1631,,,,,,,,,,,
8034811,8688749,15638,317410669,0,2182198,203680,336847,168339,177832,1,2885,,,,,,,,,,,
7984538,8470150,13658,272691990,0,2350151,260983,17961,326095,201386,0,2479,,,,,,,,,,,
5830110,5974678,8838,164272457,0,1364433,222040,0,77744,78810,0,1493,,,,,,,,,,,
8593381,9086683,13555,284189139,0,2744187,274394,36913,247120,280225,0,2583,,,,,,,,,,,
5424337,5873467,9457,136687176,0,1995978,0,0,59705,187054,0,1242,,,,,,,,,,,
5901892,5887920,11210,177999284,0,814670,326751,122473,0,0,0,1618,,,,,,,,,,,
7190643,7914430,11211,208655655,0,2922258,0,138509,31511,346015,0,1896,,,,,,,,,,,
6544907,7292675,10860,208651571,0,2360393,0,130369,181621,227360,0,1896,,,,,,,,,,,
6840232,7356896,10135,178871395,0,2778794,43436,23538,0,327428,0,1626,,,,,,,,,,,
5400203,5804561,8627,166516424,0,1409760,100187,0,233535,60410,0,1513,,,,,,,,,,,
5964486,6637936,10482,224489297,0,1499331,30720,301661,227519,76249,0,2040,,,,,,,,,,,
5434169,5240000,8531,145901408,0,897791,300514,0,0,14061,0,1326,,,,,,,,,,,
6780690,7435468,11675,237930660,0,2067367,57663,264487,168275,180737,0,2163,,,,,,,,,,,
5864472,6151206,9750,210179452,0,970969,198651,232262,156964,0,0,1910,,,,,,,,,,,
5487290,6024567,9655,209468978,0,1013769,72892,314839,199808,0,0,1904,,,,,,,,,,,
7405026,8182784,12289,255920542,0,2713871,26379,159745,271856,271174,0,2326,,,,,,,,,,,
6628492,6698577,10200,211711909,0,1497247,301122,0,193339,81620,0,1924,,,,,,,,,,,
6179082,6872956,10615,218005307,0,1931042,0,214983,233607,147178,0,1981,,,,,,,,,,,
9507010,9908179,15210,320989518,0,3065133,326161,174306,108582,349495,1,2918,,,,,,,,,,,
6966476,7049236,10861,230953448,0,1322770,333735,220050,20755,81273,0,2099,,,,,,,,,,,
5111647,5603891,9061,166564521,0,1275445,0,283422,42955,69804,0,1514,,,,,,,,,,,
5920338,5892362,9463,188710641,0,880798,309552,119388,66969,0,0,1715,,,,,,,,,,,
4836808,5033299,8230,148081693,0,986726,114358,42624,173355,0,0,1346,,,,,,,,,,,
6594473,7234975,11119,209698182,0,2271863,0,299367,0,242891,0,1906,,,,,,,,,,,
5573772,6111090,9908,179765773,0,1587344,0,288423,27941,124237,0,1634,,,,,,,,,,,
6460556,6649788,10397,191802579,0,1794999,193484,80542,51972,154807,0,1743,,,,,,,,,,,
4813036,4887985,8247,137485443,0,843951,150777,103917,30636,0,0,1249,,,,,,,,,,,
5951583,6256530,9972,187690551,0,1673846,132595,0,238925,103480,0,1706,,,,,,,,,,,
4042230,4312157,7903,111377179,0,992607,0,0,179467,0,0,1012,,,,,,,,,,,
8607006,8991985,14570,304874787,0,2755807,282253,44892,289234,253442,1,2771,,,,,,,,,,,
5501763,5516338,9068,158762803,0,1153880,221491,0,104109,39357,0,1443,,,,,,,,,,,
7232212,7467408,11320,218558952,0,2136364,221535,137231,0,220300,0,1986,,,,,,,,,,,
6561871,7000922,10765,166201414,0,2843537,0,0,4614,337426,0,1510,,,,,,,,,,,
4895914,5281540,8693,141953020,0,1335509,0,203027,0,87004,0,1290,,,,,,,,,,,
7741577,8286935,12127,234799148,0,2900001,90622,186479,0,347503,0,2134,,,,,,,,,,,
3864110,4014056,7282,92398474,0,891496,21189,0,78581,0,0,840,,,,,,,,,,,
4450930,4858279,8310,143893969,0,996822,0,131781,183462,0,0,1308,,,,,,,,,,,
6095420,6549182,10461,233515574,0,1086809,163658,284951,228695,7311,0,2122,,,,,,,,,,,
5961571,6311737,10076,220322547,0,1053552,187680,203324,239455,0,0,2003,,,,,,,,,,,
8120349,8686213,12510,312398873,0,1985879,259233,284883,294599,146014,0,2840,,,,,,,,,,,
5911436,6104354,10019,208724639,0,924090,229086,264889,66549,0,1,1897,,,,,,,,,,,
4413349,4530800,7960,102856484,0,1171249,52498,18879,0,59672,0,935,,,,,,,,,,,
4973581,5330462,8782,141630106,0,1384875,12031,179561,0,95222,0,1287,,,,,,,,,,,
5444855,5741402,9214,130624065,0,2069655,9158,0,0,209321,0,1187,,,,,,,,,,,
4442790,4771583,8228,137374831,0,1002890,25017,72919,189564,0,0,1248,,,,,,,,,,,
6644488,6848806,10376,205297597,0,1864659,216157,0,176716,145616,0,1866,,,,,,,,,,,
4742596,4739113,7933,127549952,0,813213,169644,73804,0,0,0,1159,,,,,,,,,,,
6832737,7436259,11462,203723612,0,2823096,0,0,205478,300502,0,1852,,,,,,,,,,,
3902182,4126966,7634,100320660,0,946293,0,0,133296,0,0,912,,,,,,,,,,,
7109509,7553536,11391,276671039,0,1379047,254815,261059,294687,44947,0,2515,,,,,,,,,,,
6377883,6892853,10577,255382432,0,1117522,180352,293510,303152,0,0,2321,,,,,,,,,,,
5394116,5708137,9171,187118405,0,1080629,136630,89335,266912,0,0,1701,,,,,,,,,,,
9056659,9422813,14330,302664237,0,2770656,309248,260679,0,318539,1,2751,,,,,,,,,,,
6893654,7538182,11641,212994522,0,2556161,0,256466,0,290244,0,1936,,,,,,,,,,,
5694765,6086883,9572,194124703,0,1490963,108518,0,348710,54732,0,1764,,,,,,,,,,,
5126476,5566395,9173,177011103,0,1217213,51603,94150,282585,20149,0,1609,,,,,,,,,,,
5469206,5693019,9303,141448613,0,1788203,71734,0,46780,154614,0,1285,,,,,,,,,,,
5297063,5732977,9275,163004533,0,1683813,17650,0,254206,102636,0,1481,,,,,,,,,,,
5376444,5911744,9804,178084239,0,1363219,0,348459,0,91549,0,1619,,,,,,,,,,,
8723445,9075934,13288,290076493,0,2636379,305461,155494,118832,283690,0,2637,,,,,,,,,,,
7268104,7938288,11856,220584356,0,2868008,0,225996,0,342191,0,2005,,,,,,,,,,,
6882312,7521935,11491,211837135,0,2810280,0,0,251002,290773,0,1925,,,,,,,,,,,
8031568,8035731,11766,238250149,0,2482457,345686,0,0,263282,1,2165,,,,,,,,,,,
6948402,7384742,11185,252777185,0,1557465,204111,289663,154503,98071,0,2298,,,,,,,,,,,
9230751,9592023,13668,307186950,0,3021449,333471,0,270696,322536,0,2792,,,,,,,,,,,
5910912,6447944,10160,182591550,0,2123136,0,29971,232080,179487,0,1659,,,,,,,,,,,
5161082,5696948,9253,176250856,0,1470765,0,64408,318415,56434,0,1602,,,,,,,,,,,
4248392,4538689,7833,123904004,0,956971,17300,70335,143776,0,0,1126,,,,,,,,,,,
6082425,6197464,9901,171843203,0,1689416,190552,0,78455,132835,0,1562,,,,,,,,,,,
3866986,4058402,7383,95874710,0,874250,6267,47034,61300,0,0,871,,,,,,,,,,,
5904861,6539422,10350,203356662,0,1901451,0,103260,304085,130529,0,1848,,,,,,,,,,,
5369667,5750442,9003,190983312,0,1117261,112200,93810,303517,0,0,1736,,,,,,,,,,,
4911753,5141270,8362,154671786,0,1036185,111737,23414,222759,0,0,1406,,,,,,,,,,,
5795304,6286696,11620,189719249,0,2133825,0,0,259233,155020,1,1724,,,,,,,,,,,
4864516,5180596,8608,131218823,0,1415002,10423,131705,0,100256,0,1192,,,,,,,,,,,
4241553,4581390,7866,127387118,0,1059483,0,0,246317,0,0,1158,,,,,,,,,,,
3615010,3742784,6902,77390106,0,850298,0,0,37547,0,0,703,,,,,,,,,,,
7540339,8053634,12273,292204115,0,1704962,248122,232127,339269,91783,0,2656,,,,,,,,,,,
4880163,5010912,8413,145363244,0,889711,140337,101832,76275,0,0,1321,,,,,,,,,,,
7386694,8115212,11977,243732517,0,2698674,22696,256848,95452,298056,0,2215,,,,,,,,,,,
7288344,7924696,11819,273198476,0,1924765,143471,301778,231793,146356,0,2483,,,,,,,,,,,
4867485,4732897,7954,124020226,0,813208,227499,0,0,0,0,1127,,,,,,,,,,,
7957137,8268576,12368,260679008,0,2193796,270676,251570,0,229803,0,2369,,,,,,,,,,,
6082374,6064044,9564,198222109,0,1026246,322989,0,212355,0,0,1802,,,,,,,,,,,
7836201,8278796,13854,254553969,0,2966518,144202,0,206322,302438,1,2314,,,,,,,,,,,
6578120,7088193,11092,192999160,0,2571076,28338,0,176152,263411,0,1754,,,,,,,,,,,
6007501,6022125,9665,196744714,0,1034512,303714,5252,220614,0,0,1788,,,,,,,,,,,
3946457,3963456,7093,86514749,0,812870,74098,0,0,0,0,786,,,,,,,,,,,
6423346,6732301,10461,185291971,0,2042526,116683,124007,0,204720,0,1684,,,,,,,,,,,
6823364,7433162,11327,204747484,0,2808786,0,0,214380,296637,0,1861,,,,,,,,,,,
4760655,4983116,8404,146055908,0,1038214,97405,0,224831,0,0,1327,,,,,,,,,,,
7091139,7291144,11164,226735386,0,1789583,260846,157428,53663,153568,0,2061,,,,,,,,,,,
7159664,7734796,11506,236557848,0,2413186,90137,147830,179280,236533,0,2150,,,,,,,,,,,
5336504,5543740,8915,175755908,0,1092360,166087,0,278731,0,0,1597,,,,,,,,,,,
4872138,5141532,8422,145356314,0,1037486,69253,205958,0,37346,0,1321,,,,,,,,,,,
6124123,6566483,12133,181940660,0,2324291,0,22731,110326,233307,1,1654,,,,,,,,,,,
7694543,7856720,11482,234396893,0,2326692,289446,0,120049,231986,0,2130,,,,,,,,,,,
6712165,6872359,10588,222665386,0,1316641,278328,259824,0,83727,0,2024,,,,,,,,,,,
6028506,6043254,9584,197814769,0,813866,307255,226717,0,0,0,1798,,,,,,,,,,,
5003520,5458607,8715,157581401,0,1525899,0,0,287717,70767,0,1432,,,,,,,,,,,
5387752,5247046,8685,151455488,0,832613,287004,34673,19138,0,0,1376,,,,,,,,,,,
5031119,5307821,8871,119586702,0,1813046,0,0,17982,163591,0,1087,,,,,,,,,,,
4075535,4239988,7345,104845977,0,812983,39840,111517,0,0,0,953,,,,,,,,,,,
7363156,7885735,11931,240442558,0,2298983,122343,297494,0,247362,0,2185,,,,,,,,,,,
5262508,5541475,9181,177349186,0,813682,133638,318508,0,0,0,1612,,,,,,,,,,,
4187568,4461473,7831,113107058,0,1109468,0,0,159371,22827,0,1028,,,,,,,,,,,
5438142,5919234,9722,166910011,0,1586960,0,257174,0,128842,0,1517,,,,,,,,,,,
6034911,6313559,10481,199510337,0,1342343,159269,227707,38931,81562,1,1813,,,,,,,,,,,
5845217,6421373,10271,190545377,0,1762268,0,277103,54771,148891,0,1732,,,,,,,,,,,
5187333,5198077,8510,152473413,0,813432,214332,132252,0,0,0,1386,,,,,,,,,,,
6249138,6567424,10177,196060011,0,1621524,141516,227564,0,134569,0,1782,,,,,,,,,,,
9712502,10148411,14430,331346343,0,3073465,345850,164373,162725,349143,0,3012,,,,,,,,,,,
5676478,5735098,9165,182361117,0,919656,253965,110619,105975,0,0,1657,,,,,,,,,,,
5820930,6256765,9626,159654004,0,2218730,0,15689,106415,216395,0,1451,,,,,,,,,,,
5257033,5545125,9023,177787470,0,1105512,129856,32381,291818,0,0,1616,,,,,,,,,,,
5394221,5798634,9577,182036692,0,1421242,76747,0,343544,43973,0,1654,,,,,,,,,,,
7578171,8223488,12348,291027342,0,1981374,176124,258430,323239,140517,0,2645,,,,,,,,,,,
5293914,5457126,10789,180182832,0,1087465,155788,102849,143008,0,1,1638,,,,,,,,,,,
6468011,6850517,10570,211342083,0,1653127,140398,286249,0,139807,0,1921,,,,,,,,,,,
5509344,5908142,9618,183050970,0,1178998,80776,323465,0,60852,0,1664,,,,,,,,,,,
3902785,4124406,7569,100142131,0,945583,0,0,132552,0,0,910,,,,,,,,,,,
6051955,6582000,10165,224554791,0,1421184,103065,194008,289506,52917,0,2041,,,,,,,,,,,
5113360,5257659,8688,158925074,0,877020,161508,149631,63493,0,0,1444,,,,,,,,,,,
7551806,7907283,12009,243494311,0,2170257,212763,243606,0,225901,0,2213,,,,,,,,,,,
5323797,5909918,9658,188343069,0,1441710,0,153123,277946,58312,0,1712,,,,,,,,,,,
7118301,7384695,11356,219935996,0,2071766,209385,133260,43737,202239,0,1999,,,,,,,,,,,
6452599,6880149,10755,225298137,0,1521300,151962,267339,114516,98746,0,2048,,,,,,,,,,,
3500713,3591736,6670,68397885,0,812644,0,0,0,0,0,621,,,,,,,,,,,
8603534,8929620,14713,302391567,0,2602327,307625,122107,185739,245092,1,2749,,,,,,,,,,,
5121522,5724960,9559,190774147,0,1194673,0,203947,288670,15362,0,1734,,,,,,,,,,,
5573249,6051661,9706,194463904,0,1464926,65877,69492,324559,54404,0,1767,,,,,,,,,,,
4474342,4891668,8429,145882832,0,1136949,0,0,323550,0,0,1326,,,,,,,,,,,
6504050,6933965,10862,163715834,0,2809979,0,0,0,332607,0,1488,,,,,,,,,,,
3500713,3591734,6688,68397885,0,812644,0,0,0,0,0,621,,,,,,,,,,,
7075145,7205750,10880,215629841,0,1974120,271146,0,133251,171078,0,1960,,,,,,,,,,,
4217719,4358634,7579,92042043,0,1218459,17511,0,0,67564,0,836,,,,,,,,,,,
4988857,5311704,8836,129191103,0,1708972,0,0,94015,133569,0,1174,,,,,,,,,,,
5337620,5552707,9211,176389595,0,1031776,163404,66066,218048,0,0,1603,,,,,,,,,,,
4820929,4764179,8153,127585742,0,831470,196644,28137,18252,0,0,1159,,,,,,,,,,,
5230764,5695167,9342,161171326,0,1459001,0,243398,19113,104355,0,1465,,,,,,,,,,,
8924582,9536752,15354,324129703,0,3034951,205825,192024,233999,309062,1,2946,,,,,,,,,,,
6542180,7064526,10835,183807764,0,2704943,0,0,130983,293258,0,1671,,,,,,,,,,,
4633533,5028449,8453,141974877,0,1045312,0,260982,0,38649,0,1290,,,,,,,,,,,
6417807,6429846,9687,198061401,0,1256553,302798,144032,0,73761,0,1800,,,,,,,,,,,
6457143,6425647,10127,197211563,0,1249914,320223,124035,0,72640,0,1792,,,,,,,,,,,
8774277,9381781,13493,334311938,0,2276069,279715,348426,231190,204894,0,3039,,,,,,,,,,,
7107618,7207484,11176,235206343,0,1641341,333212,0,239137,97953,0,2138,,,,,,,,,,,
5931117,5849896,9412,180026661,0,1010940,314609,37830,84681,18736,0,1636,,,,,,,,,,,
4541638,4979423,8392,151127924,0,1158899,0,0,345454,0,0,1373,,,,,,,,,,,
4449431,4856126,8440,143806803,0,1128242,0,0,314882,0,0,1307,,,,,,,,,,,
4995031,5302885,8467,125706316,0,1739809,0,0,68137,143035,0,1142,,,,,,,,,,,
4923037,5213187,9471,166858675,0,1190510,78317,0,289930,0,1,1516,,,,,,,,,,,
6447066,7319356,11115,258648411,0,1757377,0,343927,327857,102486,0,2351,,,,,,,,,,,
5539264,5863002,9405,185597062,0,1032515,125050,318099,0,36449,0,1687,,,,,,,,,,,
6783982,7466933,11496,219983669,0,2599538,0,69034,259778,254176,0,1999,,,,,,,,,,,
5614015,5742882,9403,170092376,0,1126353,188317,170038,0,52099,0,1546,,,,,,,,,,,
7828214,8542245,12322,280466789,0,2613606,111314,157034,319970,246424,0,2549,,,,,,,,,,,
5453901,5681100,8835,148555010,0,1665856,88779,0,92558,126615,0,1350,,,,,,,,,,,
5302022,5509500,9047,134081053,0,1713340,65693,0,34681,144170,0,1218,,,,,,,,,,,
4654555,4599673,7896,118898675,0,844281,176106,0,31083,0,0,1080,,,,,,,,,,,
5740127,6156476,9841,155276896,0,2081811,0,109911,0,211311,0,1411,,,,,,,,,,,
4275858,4624344,7883,129955659,0,1037754,0,32471,224572,0,0,1181,,,,,,,,,,,
7014686,7590240,12338,205018032,0,3018874,0,0,148644,335258,1,1863,,,,,,,,,,,
7377986,8075293,11965,227735339,0,3052276,0,87862,163940,345579,0,2070,,,,,,,,,,,
7174741,7943920,12075,241803203,0,2702650,0,159283,235208,275428,0,2198,,,,,,,,,,,
4816689,5006145,8360,146570458,0,1024021,113409,0,210641,0,0,1332,,,,,,,,,,,
7781448,8544167,12553,299099879,0,2224171,132566,300162,308312,183446,0,2719,,,,,,,,,,,
4175212,4493900,7587,122185999,0,1037680,0,0,224602,0,0,1110,,,,,,,,,,,
3547149,3650986,6899,71926409,0,827437,0,0,14733,0,0,653,,,,,,,,,,,
5143188,5767510,9472,195481097,0,1124890,0,259949,260656,8398,0,1777,,,,,,,,,,,
5315743,5140262,8509,144902984,0,813435,290264,23120,0,0,0,1317,,,,,,,,,,,
8250170,8915319,13134,271278137,0,3181939,107587,40568,280740,347648,0,2466,,,,,,,,,,,
4427592,4831111,8185,142280941,0,1121865,0,0,308511,0,0,1293,,,,,,,,,,,
6671850,7195214,11834,197022087,0,2672785,0,142615,0,295156,1,1791,,,,,,,,,,,
3987784,4242651,7266,107191863,0,974969,0,0,161990,0,0,974,,,,,,,,,,,
7368485,7732681,11763,259243432,0,1767446,249469,241893,137814,135807,0,2356,,,,,,,,,,,
5753898,6335106,10257,198968719,0,1548554,19938,280714,122013,102066,0,1808,,,,,,,,,,,
7720356,8082978,12070,257209559,0,2229658,239580,142190,149231,210922,0,2338,,,,,,,,,,,
6331753,6763522,10677,214713020,0,1528658,125197,321446,24023,115051,0,1952,,,,,,,,,,,
6187476,6504952,10132,182545471,0,2002549,109300,0,159925,171420,0,1659,,,,,,,,,,,
5793088,6110096,9683,208705452,0,1050037,180260,165741,236104,0,0,1897,,,,,,,,,,,
8119655,8449731,12340,266174466,0,2316772,270926,232857,21085,246784,0,2419,,,,,,,,,,,
4589795,4782513,8041,134658718,0,867232,86601,134335,53931,0,0,1224,,,,,,,,,,,
7070428,7628029,13048,213613193,0,2952049,0,144302,0,334425,1,1942,,,,,,,,,,,
5151471,5254906,8659,149250033,0,1137427,158705,0,138639,30875,0,1356,,,,,,,,,,,
4368336,4620444,8188,109829248,0,1292271,0,0,96764,63709,0,998,,,,,,,,,,,
6139712,6118817,9554,181591018,0,1235940,284259,98269,0,70347,0,1650,,,,,,,,,,,
6151213,6405362,9991,198424962,0,1599545,181419,0,251172,89051,0,1803,,,,,,,,,,,
5354967,5913967,9544,183425127,0,1511643,0,142813,247746,75006,0,1667,,,,,,,,,,,
6049551,6425859,10219,182385191,0,1985128,80697,0,199903,161854,0,1658,,,,,,,,,,,
6432972,7070214,10747,208012056,0,2309810,0,129500,193894,216927,0,1891,,,,,,,,,,,
6645462,7201221,11029,235324976,0,1729462,104763,328983,98196,136127,0,2139,,,,,,,,,,,
7033506,7935497,11642,268841666,0,2229546,0,322054,290762,187331,0,2444,,,,,,,,,,,
5691256,6164236,9588,166495200,0,1963470,0,109341,88704,176806,0,1513,,,,,,,,,,,
3967340,4003854,7310,89133287,0,812885,70054,15060,0,0,0,810,,,,,,,,,,,
4043228,4296396,8196,113357056,0,1024371,0,0,167077,0,1,1030,,,,,,,,,,,
5546009,5570141,8956,147678027,0,1385358,190237,0,28477,90546,0,1342,,,,,,,,,,,
4158483,4139509,7343,95101113,0,812956,109217,0,0,0,0,864,,,,,,,,,,,
6703729,7353615,11422,213051563,0,2642458,0,0,299131,254791,0,1936,,,,,,,,,,,
6986937,7515461,11480,224113618,0,2506582,86175,0,280803,235187,0,2037,,,,,,,,,,,
4713730,5095190,8425,139737846,0,1314946,0,77385,150500,58500,0,1270,,,,,,,,,,,
5649946,5631489,9245,149752812,0,1374730,213887,0,11806,91540,0,1361,,,,,,,,,,,
6667411,7279046,11197,225804076,0,2026300,53240,305899,69140,190434,0,2052,,,,,,,,,,,
4977039,5070753,8599,147733612,0,978793,162513,0,165364,0,0,1343,,,,,,,,,,,
5806171,6122308,9566,167255808,0,1727316,81493,147427,0,152234,0,1520,,,,,,,,,,,
5869412,6262296,10075,218720011,0,1012395,163363,262567,198348,0,0,1988,,,,,,,,,,,
8209391,8490959,14004,295498818,0,2348949,321266,24654,317182,180989,1,2686,,,,,,,,,,,
6004317,5986622,9356,194005135,0,813812,315138,202763,0,0,0,1763,,,,,,,,,,,
5658529,5827810,9510,190048112,0,1046751,214116,56474,232901,0,0,1727,,,,,,,,,,,
6131726,6259311,9956,206063889,0,1223142,265963,0,276961,22026,0,1873,,,,,,,,,,,
3517837,3614104,6906,69723904,0,818270,0,0,5535,0,0,633,,,,,,,,,,,
4509756,4623015,7702,124070618,0,937181,106249,0,123998,0,0,1127,,,,,,,,,,,
6173488,6164165,9916,203743203,0,1041497,330711,0,227526,0,0,1852,,,,,,,,,,,
4744473,5008215,8504,148432812,0,813437,80881,251625,0,0,0,1349,,,,,,,,,,,
6617378,7109326,11140,180624483,0,2769151,6585,0,89995,310785,0,1642,,,,,,,,,,,
7701506,8434684,12533,260685510,0,2678002,55133,320274,68485,299072,0,2369,,,,,,,,,,,
4601940,4523127,7795,114167052,0,821287,179206,0,8160,0,0,1037,,,,,,,,,,,
4429416,4707512,8161,115426205,0,1187104,0,121813,0,62305,0,1049,,,,,,,,,,,
5119625,4944740,7953,134349101,0,813255,269746,0,0,0,0,1221,,,,,,,,,,,
6018192,6457728,12099,197579271,0,2024264,40764,103115,146852,155404,1,1796,,,,,,,,,,,
3618174,3750107,6837,77830632,0,852101,0,0,39386,0,0,707,,,,,,,,,,,
5348429,5743278,9225,190897753,0,926675,105678,290765,112864,0,0,1735,,,,,,,,,,,
7231008,7788275,11809,234295238,0,2341297,91388,291901,3846,253777,0,2130,,,,,,,,,,,
6748293,7330164,11246,198495127,0,2695700,0,88326,99599,296927,0,1804,,,,,,,,,,,
7447026,7858741,11754,274888474,0,1780855,261810,145883,320264,107633,0,2499,,,,,,,,,,,
4061366,4268166,7709,97755365,0,1104214,0,0,80592,35092,0,888,,,,,,,,,,,
6909180,7409867,11364,209323521,0,2514682,65434,99671,103569,266087,0,1903,,,,,,,,,,,
6371762,6348964,9876,178240199,0,1603402,273066,0,28040,126892,0,1620,,,,,,,,,,,
4412097,4808251,8247,140916737,0,1116141,0,0,302812,0,0,1281,,,,,,,,,,,
4228013,4503918,7948,113618832,0,1142766,0,0,153756,29307,0,1032,,,,,,,,,,,
5925309,5792292,9415,180847453,0,932088,344030,0,118323,0,0,1644,,,,,,,,,,,
3618581,3688184,8460,83218597,0,943370,0,0,0,0,1,756,,,,,,,,,,,
4902648,5285557,8631,166184393,0,885020,59146,276491,71449,0,0,1510,,,,,,,,,,,
6143511,6546537,10222,155004739,0,2552550,0,0,18641,286631,0,1409,,,,,,,,,,,
5861131,5753213,9228,179336097,0,941021,329068,0,127287,0,0,1630,,,,,,,,,,,
5720205,6171736,9722,210886865,0,1240078,117466,124033,332324,15629,0,1917,,,,,,,,,,,
7762500,8659892,12970,273219102,0,2859174,0,307613,174893,311504,0,2483,,,,,,,,,,,
3547519,3653719,6801,72088420,0,828118,0,0,15408,0,0,655,,,,,,,,,,,
4850974,5346297,8775,165832219,0,1294531,0,35924,343526,22899,0,1507,,,,,,,,,,,
8044868,8447850,12583,275418312,0,2186081,255925,285685,55031,219324,0,2503,,,,,,,,,,,
6107185,6245142,9784,211621632,0,823517,274534,308236,9542,0,0,1923,,,,,,,,,,,
5309973,5408220,8939,165830641,0,813601,199604,203066,0,0,0,1507,,,,,,,,,,,
4581088,4975352,8460,141934630,0,1258127,0,0,272765,28661,0,1290,,,,,,,,,,,
4816249,4782374,8815,122159952,0,1082405,155630,0,0,37578,1,1110,,,,,,,,,,,
5562278,6046659,9512,168448514,0,1943587,0,0,240422,148210,0,1531,,,,,,,,,,,
4028787,4295578,7520,110342301,0,988204,0,0,175143,0,0,1003,,,,,,,,,,,
6190733,6731216,10289,184501317,0,2379824,0,11158,201610,227333,0,1677,,,,,,,,,,,
6435759,7114743,10993,216675727,0,2293278,0,90135,292405,197735,0,1969,,,,,,,,,,,
