DWT_LSUCNT,DWT_CPICNT,DWT_EXCCNT,DWT_CYCCNT,DWT_SLEEPCNT,DWT_FOLDCNT,LSU_stim,CPI_stim,FLD_stim,EXC_stim,LEGIT,TIME,METADATA
5676469,6125289,9562,187085913,0,897752,258790,169965,39763,0,1,1700,
5203547,5946382,8842,181329691,0,889698,114609,277711,75828,0,0,1648,
5745866,6653270,9930,192185544,0,1768266,45732,47920,288452,110936,0,1747,
4046453,4666674,7505,99129426,0,1122123,0,0,81857,37854,0,901,
4982871,5772299,8732,173380889,0,997908,71641,180158,184043,0,0,1576,
5761191,6431595,9535,166374953,0,1710754,105065,82228,49514,141206,0,1512,
4784962,5077227,7695,123779336,0,820926,218056,0,7529,0,0,1125,
5726794,6826472,10273,214818619,0,1542924,0,265049,249865,79775,0,1952,
5645530,6036125,9237,149602393,0,1412709,214031,0,0,99809,0,1360,
5734940,6601616,9526,219378122,0,1091537,134005,215354,277314,0,0,1994,
5411577,5748235,8694,143019932,0,1194709,229680,0,0,63502,0,1300,
7311010,7979813,11766,230379136,0,2225465,234904,25857,160251,208383,0,2094,
4764071,5246415,8252,115329010,0,1289896,97730,0,0,79407,0,1048,
8079938,9068395,12777,311689838,0,2003701,247760,315913,261258,154478,0,2833,
4243992,4615592,7244,100842381,0,813144,131584,0,0,0,0,916,
4919322,5609541,8614,145140854,0,1313792,58759,51125,135509,60766,0,1319,
5407451,5625682,8404,151122980,0,837459,314004,0,23792,0,0,1373,
6277103,6770803,9987,219265551,0,1119122,317638,0,304723,0,0,1993,
4547432,5189654,7951,138359172,0,813474,75370,214102,0,0,0,1257,
7918322,8875249,12924,259297927,0,2840560,140270,83261,206908,303053,0,2357,
4970047,5504282,8518,127922709,0,1393360,95234,0,43135,89444,0,1163,
8344910,9258342,12898,315903930,0,2138536,295114,218939,310401,168751,0,2871,
4885067,5577353,8422,158971386,0,1102847,92267,14731,263003,4359,0,1445,
5733051,6226869,10774,200317950,0,957854,237938,232455,12571,0,1,1821,
5730445,6675280,10137,182413477,0,1966017,0,66528,223249,154755,0,1658,
5212062,5988452,8982,184297135,0,1065488,102977,126280,251527,0,0,1675,
5921319,6440611,9347,202295618,0,1098165,268491,0,284012,0,0,1839,
8272678,9069125,13248,269842184,0,2582405,245033,205313,40232,287780,0,2453,
5965655,6930581,10344,188240371,0,2102328,0,97217,181357,184440,0,1711,
6951215,7868734,11616,225936336,0,2168138,98561,286186,0,225556,0,2054,
8258759,9157747,13269,269661092,0,2707974,188553,269368,0,315413,0,2451,
4470241,4827166,7430,111882899,0,828170,162108,0,14953,0,0,1017,
6258639,7357002,10873,219060223,0,2095005,0,151351,276448,167333,0,1991,
6038225,7136355,10992,238792228,0,1517791,41453,299851,270084,64862,1,2170,
4972155,5447714,8632,123068903,0,1351629,117357,0,0,89672,0,1118,
6817655,7912543,11370,249335944,0,2030598,62955,271241,220493,165878,0,2266,
7685240,8697269,12805,262631892,0,2668693,124481,83844,286563,261132,0,2387,
5189084,5939817,9265,136641174,0,1824599,0,43931,47765,160506,0,1242,
6837888,7514795,11287,182131602,0,2574429,120190,0,0,293311,0,1655,
5914635,6688666,10325,146489428,0,2442799,0,0,0,271448,0,1331,
6434097,7435653,11026,200053167,0,2269943,0,258316,0,242572,0,1818,
6634642,7761594,11074,234274187,0,2154705,16030,261405,183064,192817,0,2129,
4573468,5357352,8412,138203091,0,1320115,0,0,236519,44998,0,1256,
6086682,7034885,10446,184397970,0,2112051,0,224387,0,216292,0,1676,
5692415,6346815,10009,203708107,0,950220,192930,254562,91836,0,1,1851,
5235854,5878688,8809,175335719,0,1105237,151001,0,291348,0,0,1594,
6180480,7005975,10977,160370421,0,2574715,0,0,39601,286799,0,1457,
5220202,5545030,8303,149623674,0,890044,256381,0,76360,0,0,1360,
6074782,7064218,10611,192977206,0,2268242,0,0,286186,194608,0,1754,
4640877,5344697,8212,145812914,0,1001977,60421,108996,142303,7683,0,1325,
5391336,6104065,9589,129827236,0,2093781,0,0,0,213317,0,1180,
6160016,6997715,10227,231078367,0,1242322,167488,233406,235592,32040,0,2100,
4432478,4792717,7561,108083219,0,851370,153758,0,0,6353,0,982,
7537205,8203792,11759,260834064,0,1966114,303957,24765,297161,142320,0,2371,
5672885,6386642,9612,187051992,0,1470318,134055,0,283152,62168,0,1700,
3451063,3956633,6500,68682539,0,812766,0,0,0,0,0,624,
4383753,5150121,8019,138946150,0,813449,16555,276599,0,0,0,1263,
5893187,6602402,10686,168976431,0,1941739,74351,102648,4392,179854,1,1536,
5859233,6484414,9947,176110404,0,1486441,150400,161046,0,112040,0,1601,
6442315,7171422,10906,166796386,0,2530999,65894,0,0,286106,0,1516,
4835231,5599201,8579,135481273,0,1409228,0,160170,0,99269,0,1231,
6207600,7221855,10873,200399194,0,2021161,0,309403,0,201111,0,1821,
5801778,6678586,10038,167790700,0,2055390,0,141912,30445,201808,0,1525,
6217953,7168205,10954,187319138,0,2426148,0,0,217315,232390,0,1702,
5930173,6519071,9897,177452895,0,1627478,170665,0,147192,111017,0,1613,
7806755,8381414,12102,243465390,0,2342194,305091,0,142263,230810,0,2213,
4386935,4791484,7553,104774355,0,950413,120859,0,0,22862,0,952,
5852418,6696492,10234,160391198,0,2294096,0,0,109629,228384,0,1458,
4682457,5308810,8095,144201900,0,959130,94415,73482,145585,0,0,1310,
5450999,6038958,9443,185846875,0,857919,187562,277277,0,0,1,1689,
3807563,4249837,6886,83104944,0,812923,59010,0,0,0,0,755,
4848351,5555204,8615,123542370,0,1665341,0,0,73933,129641,0,1123,
5057176,5628645,8541,160045405,0,884924,154854,152415,71129,0,0,1455,
5879998,6580010,10350,147676147,0,2245657,43400,0,0,238581,0,1342,
6490655,7013634,10223,221815597,0,1336146,304329,0,280923,40122,0,2016,
5593037,6329414,10142,136130463,0,2225837,0,0,0,235307,0,1237,
7059528,7649965,11358,203605405,0,2224275,212042,65836,0,234923,0,1851,
3451049,3956417,6528,68682539,0,812766,0,0,0,0,0,624,
4490041,4982885,7948,105507042,0,1201588,74772,0,0,64714,0,959,
5467644,6117525,9586,134735493,0,1969337,44402,0,0,192579,0,1224,
5926009,6635508,9998,195780238,0,1553015,156190,0,279881,76475,0,1779,
8566664,9606028,15180,331134515,0,2608686,216562,251529,287610,228974,1,3010,
7254657,8157965,11679,266652288,0,1855538,201218,220244,241910,133100,0,2424,
7847071,8401857,12072,243742728,0,2205979,316688,130372,0,231821,0,2215,
6977643,8177610,12083,246910608,0,2538059,0,149261,314053,234831,0,2244,
7208631,8324093,12343,230852915,0,2997643,0,0,302158,313407,0,2098,
3483883,3983584,6719,70107275,0,812815,5829,0,0,0,0,637,
7142827,8384984,12143,256338122,0,2474056,0,297275,194297,244120,0,2330,
5492299,5910785,9243,143192381,0,1419284,186514,0,0,100910,0,1301,
5575954,6363757,9954,147230170,0,2056882,0,80082,0,207149,0,1338,
6343124,7489314,11032,229817927,0,1934001,0,314424,169026,158382,0,2089,
7201990,7966597,12276,268604377,0,1705275,247001,231474,187433,102516,1,2441,
6459266,7547957,11125,218533811,0,2319523,0,105036,275607,204879,0,1986,
6043014,6751332,10385,153162797,0,2330114,49331,0,0,252664,0,1392,
6534425,7533282,11351,199327653,0,2557238,0,66920,163722,263153,0,1812,
6130873,7133635,10710,197208944,0,2261582,0,22515,281803,194228,0,1792,
6023288,6526460,9484,188606377,0,1340892,244703,30664,144085,63781,0,1714,
4389174,5064979,8059,118395499,0,1147420,13849,97616,36537,49581,0,1076,
6109806,6453453,9697,172394634,0,1398410,284772,14570,14156,95016,0,1567,
7259437,7846517,11308,237262990,0,1725129,291200,225241,0,151715,0,2157,
5103858,5619662,8879,127641623,0,1476839,105717,0,7512,109275,0,1160,
3554981,4070585,6888,71925608,0,880761,0,0,0,11313,0,653,
3451063,3956633,6500,68682539,0,812766,0,0,0,0,0,624,
7282763,7861088,12771,263759556,0,1830678,317757,0,314947,94888,1,2397,
6928920,7473960,11142,189480371,0,2304082,203099,0,0,248254,0,1722,
7444034,8687210,12519,270458767,0,2530489,27658,307098,206427,251467,0,2458,
7700268,9039498,13027,281837704,0,2822315,0,260413,286684,286707,0,2562,
5308716,6028119,9185,130849031,0,1990639,0,24816,0,196155,0,1189,
6368068,7202481,10491,215731699,0,1804608,126172,105152,228267,126963,0,1961,
8324686,9248376,13222,305864880,0,2233789,265893,279657,195677,203749,0,2780,
4991122,5372666,8276,141768619,0,903685,210814,0,90066,0,0,1288,
4786115,5429669,8776,110637277,0,1691728,0,0,0,146368,0,1005,
4405283,4962244,7993,100438230,0,1319552,30966,0,0,84382,0,913,
3451048,3956417,6528,68682539,0,812766,0,0,0,0,0,624,
6776249,7293496,11499,234720718,0,1380088,304464,206754,49074,71512,1,2133,
3451197,3956394,6530,68682530,0,812766,0,0,0,0,0,624,
7629583,8475161,12491,232118790,0,2696740,137139,167198,0,313607,0,2110,
6281711,7299462,11041,202202421,0,2186497,0,195037,111075,210153,0,1838,
6131672,7257365,10646,223924766,0,1847185,0,253143,236437,132703,0,2035,
8272499,9090751,12847,294448647,0,2230198,292364,216884,181627,205512,0,2676,
7837346,8889321,12760,262896580,0,2934255,100932,36364,311081,301315,0,2390,
7688003,8316277,12159,225518754,0,2613193,233623,0,72180,287671,0,2050,
4204281,4832757,7938,102760108,0,1234391,0,0,72856,58038,0,934,
3451049,3956417,6528,68682539,0,812766,0,0,0,0,0,624,
4719962,5431957,8440,153004581,0,813730,70197,280562,0,0,0,1391,
6787356,7808231,12459,213099131,0,2546195,0,245926,0,281178,1,1937,
6005135,7116265,10488,220214446,0,1828967,0,187491,303626,118477,0,2002,
6038088,6695307,10013,197939377,0,1538388,183112,0,260469,77267,0,1799,
6102987,6778902,10254,183775859,0,1692910,135499,167104,0,146430,0,1670,
5510493,6309002,9598,147491258,0,1988855,0,94732,0,195822,0,1340,
3451049,3956417,6528,68682539,0,812766,0,0,0,0,0,624,
5088314,5346403,8187,134055859,0,885869,253352,0,0,12046,0,1218,
5176677,5771224,8765,168345394,0,929338,160417,137011,115522,0,0,1530,
4386090,4735093,7557,106723401,0,813238,155648,0,0,0,0,970,
6905257,8078923,11915,239991073,0,2431240,0,240382,190716,237598,0,2181,
6466354,7067521,10781,180433444,0,2055403,161399,54382,0,206828,0,1640,
6333866,7232934,11061,177545754,0,2577499,0,15853,108762,275715,0,1614,
7836207,8513416,12941,265412288,0,2048395,290716,267059,0,198151,1,2412,
4300210,4816794,7914,97954384,0,1185919,46931,0,0,62105,0,890,
6032023,6904530,10358,168407784,0,2269469,0,126158,0,242548,0,1531,
6455638,7289256,10821,208007532,0,1840099,108409,266641,0,170933,0,1891,
6881422,7260980,10975,193469400,0,1880124,302292,0,0,177592,0,1758,
4578415,5078978,8053,108401092,0,1257438,75701,0,0,74021,0,985,
5630840,6583610,9894,182821555,0,1945742,0,0,313533,136338,0,1662,
4671585,5481953,8417,144954903,0,1360678,0,0,261643,47570,0,1317,
5742238,6597794,9572,209250659,0,1274545,112518,181034,249123,35197,0,1902,
5141402,5459239,8374,134174385,0,1045825,222571,0,0,38704,0,1219,
5578820,6699779,9659,219057085,0,1334046,0,314462,262289,42916,0,1991,
4798409,5134393,7827,127698266,0,813420,205589,36627,0,0,0,1160,
4359203,5151041,8115,138157975,0,982949,0,150605,132166,6212,0,1256,
5761815,6651973,10867,176880130,0,2142101,0,0,218778,177506,1,1608,
7633621,8480530,12285,278342134,0,1900704,250761,245866,196512,148156,0,2530,
6154165,6768137,10396,167752207,0,2029670,131962,0,45683,194952,0,1525,
5478784,6080075,8788,184939200,0,813916,193803,287763,0,0,0,1681,
6262880,7072675,10951,157407975,0,2671612,0,0,0,309539,0,1431,
5900254,6934854,10289,202983104,0,1828663,0,212243,182824,138579,0,1845,
4774039,5575948,8741,142837216,0,1240113,0,224654,0,71075,0,1298,
6267518,7341155,10976,213610070,0,2045358,0,245206,143135,181272,0,1941,
7075908,8134869,11956,247315806,0,2197328,74033,308335,107950,212397,0,2248,
4514759,5102423,8033,132066689,0,813467,91683,171163,0,0,0,1200,
6479200,7392332,11154,194652420,0,2405674,32848,82646,115558,245926,0,1769,
3788490,4263015,7880,88078469,0,972353,25019,0,0,11856,1,800,
4172653,4845085,7693,111836050,0,1105890,0,39950,102339,31713,0,1016,
4700125,4995255,7741,119405401,0,813372,207535,0,0,0,0,1085,
7464565,8105503,11906,217269885,0,2553080,211387,0,72453,277625,0,1975,
5080710,5415749,8286,142795746,0,854385,237610,26268,40731,0,0,1298,
4201724,4859172,7581,120886685,0,813299,32429,184958,0,0,0,1099,
6576136,7636037,11563,213443589,0,2256281,0,305908,13882,237944,0,1940,
4045344,4447254,7193,92640375,0,813073,98025,0,0,0,0,842,
5394013,6162592,9099,193115294,0,943388,130342,257337,129367,0,0,1755,
7176717,7911317,11537,240530360,0,1805456,224814,290653,0,165086,0,2186,
6304027,7340698,10844,205625390,0,2149603,0,230568,93741,206894,0,1869,
7322719,8020532,11616,261970767,0,1710176,292720,123219,258236,106147,0,2381,
7017527,7783155,12132,202414501,0,2611210,105769,80318,0,292035,1,1840,
6171710,7045585,10321,200698096,0,1829329,73785,199861,92076,153827,0,1824,
5286137,5478229,8267,143130889,0,813642,304610,0,0,0,0,1301,
4952945,5455117,8342,123404688,0,1368274,105112,10565,0,92460,0,1121,
6520272,7439288,11339,201899568,0,2297553,46447,128162,106155,229455,0,1835,
6814742,7637532,10668,273633983,0,1104618,270167,290510,289782,0,0,2487,
3494558,3987533,6553,70227363,0,812796,6321,0,0,0,0,638,
7034745,7564228,11233,194213983,0,2291495,224938,0,0,246147,0,1765,
5679862,6018069,8887,175046957,0,946680,305201,0,132713,0,0,1591,
8565143,9315242,13213,291813067,0,2330021,317312,305898,0,252395,0,2652,
7099750,7767217,11593,191590267,0,2663495,141510,0,0,308131,0,1741,
5689307,5888946,10640,164484431,0,1331813,255873,0,0,64336,1,1495,
3986787,4410125,7076,91090086,0,812988,87586,4180,0,0,0,828,
4515886,5259898,8282,129472855,0,1140488,0,188680,0,54495,0,1177,
6129168,6562821,9637,206750463,0,814241,319783,250256,0,0,0,1879,
5403049,5844638,8850,168315839,0,965423,238070,21567,151564,0,0,1530,
6582349,7614791,11269,207921583,0,2490894,0,113527,166904,251554,0,1890,
5229340,5622350,8424,147073009,0,1066756,213936,0,73120,29996,0,1337,
4514480,4866468,7806,113910300,0,832173,166589,0,18848,0,0,1035,
5751099,6326645,9184,197635465,0,1117823,230117,0,303725,0,0,1796,
7367115,8015856,11595,240431914,0,1882483,266334,232479,0,177927,0,2185,
6541284,7359999,10813,229615945,0,1561802,165932,261229,115572,105265,0,2087,
3451056,3956403,6530,68682539,0,812766,0,0,0,0,0,624,
4778602,5542980,9326,166787771,0,1220823,48336,0,319154,0,1,1516,
6728706,7544967,11308,188155963,0,2644053,63459,0,86440,290506,0,1710,
4904079,5225829,8213,132281892,0,813535,221868,39153,0,0,0,1202,
5795321,6630088,9644,220037773,0,1104841,151667,186864,290528,0,0,2000,
6601324,7213082,10780,175747274,0,2334429,140948,0,0,253340,0,1597,
4312280,4677507,7492,103660554,0,813221,143113,0,0,0,0,942,
5856975,6623955,10074,144597796,0,2403139,0,0,0,264847,0,1314,
6165485,7316174,10516,241563124,0,1629170,28625,279977,312819,83624,0,2196,
7113044,7924764,11525,231913666,0,2094546,165456,218369,48943,205131,0,2108,
6866639,8040577,11819,249760258,0,2191932,22599,295837,203265,195613,0,2270,
7644737,8237236,11973,243522576,0,2046775,300215,171807,7786,203990,0,2213,
4017776,4579609,7391,86437894,0,1184728,0,0,0,61943,0,785,
4420747,5222721,8715,147405361,0,1165537,0,0,308188,0,1,1340,
5347281,5825584,8814,168403462,0,1008425,217464,0,194537,0,0,1531,
6126221,6426704,9660,175666828,0,1295179,314825,0,36834,74035,0,1597,
8119177,8775126,12689,270027251,0,2278244,318411,105095,148609,219045,0,2454,
5719007,6149019,9338,184322826,0,1015038,276338,0,200927,0,0,1675,
4871419,5687424,8710,146116921,0,1334021,0,198762,26058,82378,0,1328,
5995657,6639525,9704,215915880,0,907816,236670,279882,93510,0,0,1962,
5061187,5856844,8999,159424348,0,1207733,37027,262630,0,65653,0,1449,
5974432,6803256,9923,218278295,0,1239230,147346,237651,189922,39154,0,1984,
6062946,6505518,9502,193290571,0,1230617,282805,0,185745,38452,0,1757,
6111259,6906577,10513,153360758,0,2563323,0,0,5822,290557,0,1394,
5436249,6244871,10203,157402709,0,1987368,0,0,155709,162222,1,1431,
7363388,8125130,12047,225085914,0,2400663,170168,163156,0,264285,0,2046,
4809996,5330988,8102,142914148,0,873722,145240,101584,60215,0,0,1299,
4330038,4990083,8001,109409147,0,1212868,0,90393,0,66587,0,994,
4943319,5729828,8659,170555470,0,883277,71787,282788,69461,0,0,1550,
5892058,6663976,10292,145696408,0,2426158,0,0,0,268680,0,1324,
3909898,4487237,7296,88844649,0,1072589,0,0,40514,36503,0,807,
5802453,6477696,9317,208174953,0,1107896,203849,80816,293750,0,0,1892,
5429490,6552512,9483,218074164,0,1223855,0,302581,299459,18366,0,1982,
5091363,5812239,8681,173389394,0,982227,109996,156686,168392,0,0,1576,
4789250,5620394,8565,149805235,0,1162397,0,269270,0,58121,0,1361,
6120878,6917301,10691,153469471,0,2571051,0,0,4484,292053,0,1395,
3977395,4551154,7234,102571429,0,919648,34349,0,106493,0,0,932,
6712586,7387939,11498,249456753,0,1494227,255590,107927,283420,51415,1,2267,
6247058,7127903,10222,248026903,0,1088592,183727,287575,274001,0,0,2254,
5096106,5387517,8314,140497259,0,818123,252358,37844,4499,0,0,1277,
6265547,6597737,10013,173321058,0,1519552,290262,0,0,117558,0,1575,
4774434,5698595,8658,172531909,0,990934,6885,249664,177102,0,0,1568,
3862251,4342706,7152,88885400,0,844661,51676,0,31632,0,0,808,
4452983,5201989,8008,128241991,0,1095482,0,192510,0,47003,0,1165,
5396545,6426951,9447,201754780,0,1257053,11120,313668,177969,44157,0,1834,
5224926,5920441,9143,124579406,0,1983731,0,0,0,195008,0,1132,
4704255,5353084,8629,110528021,0,1606001,0,16651,0,132080,0,1004,
6504789,7440723,11185,189436917,0,2469761,8153,165775,0,275872,0,1722,
5767864,6334096,9751,162319816,0,1576070,150934,84980,0,127002,0,1475,
3847555,4451169,7130,97645325,0,924175,9642,0,111139,0,0,887,
6374590,7427077,10765,209910816,0,2384699,0,26027,313036,209522,0,1908,
5431029,6432341,9636,191083407,0,1459142,0,254898,159497,80921,0,1737,
4925058,5679834,8843,134418683,0,1578435,0,79214,53421,118559,0,1222,
7835454,8531534,12055,276339885,0,1777432,319909,308151,50780,151906,0,2512,
5702561,6569028,10014,165925042,0,2081523,3491,27520,152668,185783,0,1508,
4680212,5194716,8267,111715556,0,1321846,76698,0,0,84732,0,1015,
6012366,6522330,9901,158823753,0,1838160,168643,0,0,170681,0,1443,
6845378,7754217,11515,213956033,0,2294925,72818,237107,0,246698,0,1945,
6584964,7308346,10654,213435390,0,1685685,177188,249910,0,145196,0,1940,
8844875,9659184,13686,301365069,0,2557782,298607,319464,0,290339,0,2739,
4705343,5395322,9336,158335327,0,1193193,33292,72347,210774,13448,1,1439,
5170625,5792895,8820,169930497,0,880590,152136,200870,66738,0,0,1544,
6475038,7273438,10617,217271897,0,1606327,147197,312405,0,131960,0,1975,
5357943,5997687,8836,181484354,0,1113808,167736,0,299943,0,0,1649,
3968918,4625300,7398,105364140,0,935921,0,81967,58422,10719,0,957,
6079306,7076186,10664,196783673,0,2238366,0,0,313507,185072,0,1789,
6196916,6475049,9638,172780554,0,1366443,317955,0,0,92060,0,1570,
4568242,5318484,8117,147891798,0,813533,41683,288315,0,0,0,1344,
6150276,6651781,9567,213041379,0,1036211,301191,73553,221963,0,0,1936,
8344731,9195300,13150,282305906,0,2453540,242042,318347,0,273010,0,2566,
3489302,3995529,6853,69784159,0,835889,0,0,0,3843,0,634,
4271650,4741961,7467,110196912,0,884367,100195,0,71120,0,0,1001,
6252738,6697761,10956,172364429,0,1840433,212031,0,0,163681,1,1567,
6418953,6933626,10266,200850525,0,1410404,258242,169500,0,99338,0,1825,
4802132,5498836,8688,120869704,0,1622248,0,18037,48192,126752,0,1098,
8009215,8926334,13136,270450608,0,2734685,186065,26445,304107,269186,0,2458,
5813008,6639080,10306,157185405,0,2276900,0,0,97176,227603,0,1429,
3901754,4451315,7385,82881992,0,1110320,0,0,0,49539,0,753,
7173985,7826359,11197,249599566,0,1613928,293610,175243,151486,107935,0,2269,
5841133,6494993,9933,147781189,0,2128271,66754,0,0,219036,0,1343,
